#,Anodes,Date,Growth,Installed,Notes,Paint,Prop,Thru-hulls
01,None,07/15/2025,"Heavy, Moderate",,Paint largely missing from rudder and keel. Keel is an iron fin.,"Missing, Poor",None,Sound
